# pseudopotential: dojo03
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -9672.539298423613 -28993.432533
30.0 -10750.258671356978 -25850.307889
40.0 -11291.642133516882 -14360.570824
50.0 -11489.488352302784 -5274.408662
60.0 -11538.070044869508 -1103.037951
70.0 -11544.940233583426 -94.352857
80.0 -11545.373102569827 15.512786
90.0 -11545.378106718825 17.769702
100.0 -11545.379942736452 17.893676
150.0 -11545.383744680621 17.771109
200.0 -11545.385515270576 17.901958

# pseudopotential: pd04
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -826.3121110886224 -20.656998
30.0 -826.7687318588389 14.896047
40.0 -826.7741641205495 15.653177
50.0 -826.7754768861032 15.595849
60.0 -826.7765690101512 15.624358
70.0 -826.7768186000391 15.632586
80.0 -826.7769588920121 15.64179
90.0 -826.7771948983819 15.64433
100.0 -826.7772872950093 15.660553
150.0 -826.7777515305455 15.63553
200.0 -826.7777750904928 15.6389

# pseudopotential: dojo04
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -9671.933002600372 -29068.912586
30.0 -10750.040472588767 -25820.647268
40.0 -11290.990381400943 -14361.0232
50.0 -11488.94983099218 -5277.619895
60.0 -11537.530743007932 -1100.866617
70.0 -11544.374795627891 -93.172569
80.0 -11544.801965395358 15.829127
90.0 -11544.80627842181 17.987658
100.0 -11544.807582849253 18.141398
150.0 -11544.81081781553 18.008704
200.0 -11544.81220262006 18.092308

# pseudopotential: dojo05
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -9671.933002600372 -29068.912586
30.0 -10750.040472588767 -25820.647268
40.0 -11290.990381400943 -14361.0232
50.0 -11488.94983099218 -5277.619895
60.0 -11537.530743007932 -1100.866617
70.0 -11544.374795627891 -93.172569
80.0 -11544.801965395358 15.829127
90.0 -11544.80627842181 17.987658
100.0 -11544.807582849253 18.141398
150.0 -11544.81081781553 18.008704
200.0 -11544.81220262006 18.092308

# pseudopotential: pd04spd-high
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -28251.13563804387 -77994.005887
30.0 -30910.95034788933 -61469.239281
40.0 -32264.59744186035 -39402.258538
50.0 -32883.250817956025 -20751.926051
60.0 -33126.04863058721 -8748.085756
70.0 -33203.888356849726 -2737.606816
80.0 -33222.31714396959 -576.810261
90.0 -33225.31554272084 -56.626868
100.0 -33225.56968787434 15.180381
150.0 -33225.58468642179 17.145185
200.0 -33225.59102946183 17.520594

# pseudopotential: sg1510
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -688.5047069305938 15.70698
30.0 -688.5666756697499 21.504421
40.0 -688.5766439791688 21.343819
50.0 -688.5794577741677 21.417688
60.0 -688.5805865125703 21.430454
70.0 -688.5808802891858 21.466622
80.0 -688.5809194298795 21.471793
90.0 -688.580912448547 21.453648
100.0 -688.5809156876437 21.457807
150.0 -688.5809183005389 21.457194
200.0 -688.5809197626422 21.455117

# pseudopotential: pd04d
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -9671.933002651112 -29068.912586
30.0 -10750.040472637562 -25820.647268
40.0 -11290.99038145205 -14361.0232
50.0 -11488.949831045167 -5277.619895
60.0 -11537.530743061498 -1100.866617
70.0 -11544.374795681539 -93.172569
80.0 -11544.801965449007 15.829127
90.0 -11544.806278475466 17.987658
100.0 -11544.807582902899 18.141398
150.0 -11544.810817869185 18.008704
200.0 -11544.81220267372 18.092308

# pseudopotential: dojo04fr
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -9670.487586546338 -29027.173317
30.0 -10747.587106216095 -25808.835783
40.0 -11288.321372049166 -14355.708751
50.0 -11486.18878190043 -5274.903682
60.0 -11534.743001402838 -1099.998515
70.0 -11541.585246408336 -93.005263
80.0 -11542.01311681954 16.01493
90.0 -11542.017937055645 18.176666
100.0 -11542.019720702725 18.32411
150.0 -11542.02414704729 18.121946
200.0 -11542.026227894998 18.291827

# pseudopotential: pd03
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -9672.539298449112 -28993.432533
30.0 -10750.258671388368 -25850.30789
40.0 -11291.642133558009 -14360.570824
50.0 -11489.48835235026 -5274.408662
60.0 -11538.070044920583 -1103.037951
70.0 -11544.940233634952 -94.352857
80.0 -11545.373102621375 15.512786
90.0 -11545.378106770373 17.769702
100.0 -11545.379942788008 17.893676
150.0 -11545.383744732164 17.771109
200.0 -11545.385515322132 17.901958

# pseudopotential: sg1511
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -689.6707533960945 3.751677
30.0 -690.0060450619469 17.735094
40.0 -690.02584700981 19.579508
50.0 -690.0263729184195 19.671113
60.0 -690.0264371038274 19.672099
70.0 -690.0264600745159 19.671199
80.0 -690.026488557169 19.670421
90.0 -690.0265099523823 19.670397
100.0 -690.026519097936 19.670424
150.0 -690.0265232466699 19.672584
200.0 -690.0265234949735 19.671489

# pseudopotential: sg1511fr
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -690.390870970607 -26.171879
30.0 -690.7058645567066 -12.037849
40.0 -690.7203086712055 -10.568524
50.0 -690.7208032527622 -10.535991
60.0 -690.7209208354668 -10.525603
70.0 -690.7209551924209 -10.5234
80.0 -690.7210230769548 -10.520291
90.0 -690.7210728993566 -10.517473
100.0 -690.7210925383825 -10.519353
150.0 -690.7210994455302 -10.515786
200.0 -690.7210997016274 -10.514738

# pseudopotential: sg1512
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -689.6707533971376 3.751677
30.0 -690.0060450629926 17.735094
40.0 -690.0258470108397 19.579508
50.0 -690.026372919446 19.671113
60.0 -690.0264371048561 19.672099
