# pseudopotential: sg1510fr
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -1828.1056213182658 -14018.733109
30.0 -1876.5805147058572 -2794.169142
40.0 -1882.3194715756706 -378.868624
50.0 -1882.9628004812196 -65.390302
60.0 -1883.067528338547 -9.750539
70.0 -1883.0859958615167 2.674628
80.0 -1883.088502849615 5.154613
90.0 -1883.088718954831 5.36318
100.0 -1883.0887732253086 5.399712
150.0 -1883.0890107946373 5.252971
200.0 -1883.0892974284138 5.367556

# pseudopotential: dojo04
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -62.98957238953002 -2.442495
30.0 -63.03316320117327 -2.26967
40.0 -63.04037224190521 1.170023
50.0 -63.040561492282734 1.106703
60.0 -63.04063674102368 1.120111
70.0 -63.04072847325994 1.051206
80.0 -63.040876389951606 1.062096
90.0 -63.04092651034209 1.10519
100.0 -63.040979011896006 1.042835
150.0 -63.04135303695284 0.917484
200.0 -63.041746786027005 0.963725

# pseudopotential: sg1510
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -1828.2119084963206 -14019.131074
30.0 -1876.679766598829 -2792.515556
40.0 -1882.409990142822 -377.203413
50.0 -1883.0483836346245 -64.643667
60.0 -1883.1509404242984 -9.572151
70.0 -1883.168613365333 2.54175
80.0 -1883.1708923405279 4.880905
90.0 -1883.1710629323873 5.046032
100.0 -1883.1711133644926 5.074063
150.0 -1883.1713511785017 4.927646
200.0 -1883.171637590285 5.034585

# pseudopotential: pd03
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -62.98582013459236 -2.791644
30.0 -63.03312537880433 -2.629088
40.0 -63.04087255845279 1.236084
50.0 -63.041123569561506 1.095523
60.0 -63.0413390703021 1.096507
70.0 -63.04147430485873 1.031959
80.0 -63.04163823528851 1.03602
90.0 -63.04170684407441 1.072381
100.0 -63.041764650622426 1.015286
150.0 -63.04209561440152 0.917819
200.0 -63.04242281248176 0.943598

# pseudopotential: dojo04fr
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -62.987918210939256 -2.237416
30.0 -63.03156743836004 -2.062838
40.0 -63.0387857261369 1.381524
50.0 -63.03897509654808 1.318199
60.0 -63.03905042096093 1.331583
70.0 -63.03914219551442 1.2627
80.0 -63.03929021193142 1.273577
90.0 -63.03934037242905 1.316684
100.0 -63.039392898764035 1.254306
150.0 -63.03976714137998 1.128865
200.0 -63.04016111441044 1.175133

# pseudopotential: dojo05
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -62.98957238953002 -2.442495
30.0 -63.03316320117327 -2.26967
40.0 -63.04037224190521 1.170023
50.0 -63.040561492282734 1.106703
60.0 -63.04063674102368 1.120111
70.0 -63.04072847325994 1.051206
80.0 -63.040876389951606 1.062096
90.0 -63.04092651034209 1.10519
100.0 -63.040979011896006 1.042835
150.0 -63.04135303695284 0.917484
200.0 -63.041746786027005 0.963725

# pseudopotential: pd04
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -62.98957238950303 -2.442495
30.0 -63.033163201168065 -2.26967
40.0 -63.04037224189409 1.170023
50.0 -63.040561492267955 1.106703
60.0 -63.04063674100761 1.120111
70.0 -63.0407284732449 1.051206
80.0 -63.04087638993581 1.062096
90.0 -63.04092651032706 1.10519
100.0 -63.04097901188128 1.042835
150.0 -63.04135303693741 0.917484
200.0 -63.04174678601246 0.963725

# pseudopotential: pd04sp
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -1827.4929238301768 -26197.281613
30.0 -1962.1802537313997 -15931.249517
40.0 -2013.89093519466 -7264.789279
50.0 -2029.8684109729084 -2355.962526
60.0 -2033.4532590048318 -501.453258
70.0 -2034.0017189575951 -55.600147
80.0 -2034.0440973164086 1.848697
90.0 -2034.0449455164323 4.226937
100.0 -2034.0452022051572 4.237092
150.0 -2034.0455608061316 4.25286
200.0 -2034.0457783642696 4.303788

# pseudopotential: dojo03
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -62.985820134465776 -2.791644
30.0 -63.033125380193184 -2.629088
40.0 -63.040872558334875 1.236084
50.0 -63.04112356944137 1.095523
60.0 -63.041339070181905 1.096507
70.0 -63.0414743047368 1.031959
80.0 -63.041638235167646 1.03602
90.0 -63.041706843953335 1.072381
100.0 -63.04176465200935 1.015285
150.0 -63.042095614279546 0.917819
200.0 -63.04242281235826 0.943598

# pseudopotential: sg1512
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -1828.2119083971465 -14019.131069
30.0 -1876.6797664699811 -2792.515552
40.0 -1882.4099900014241 -377.20341
50.0 -1883.0483834858198 -64.643666
60.0 -1883.1509402721774 -9.572153
70.0 -1883.1686132146663 2.54175
80.0 -1883.1708921878837 4.880905
90.0 -1883.171062779882 5.046032
100.0 -1883.1711132115884 5.074063
150.0 -1883.1713510245443 4.92765
200.0 -1883.1716374389734 5.034585

