# pseudopotential: dojo03
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -857.9394294268632 -1859.604475
30.0 -881.3719941307528 -1288.295701
40.0 -890.4963793712158 -697.921846
50.0 -893.7506099938191 -291.872886
60.0 -894.7101604930813 -99.735896
70.0 -894.9209295525139 -36.688075
80.0 -894.9502445932605 -22.994952
90.0 -894.9522855861585 -21.461916
100.0 -894.952457305994 -21.468132
150.0 -894.9547790372944 -21.771024
200.0 -894.9553722637902 -21.739314

# pseudopotential: dojo04
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -857.8069256025435 -1857.667763
30.0 -881.1896638476587 -1295.252548
40.0 -890.3799116885586 -707.867554
50.0 -893.6950844481379 -295.904232
60.0 -894.6637839379532 -99.808633
70.0 -894.8701041506579 -36.736409
80.0 -894.8980730124094 -23.407268
90.0 -894.9001461983484 -21.930067
100.0 -894.9003521109321 -21.917528
150.0 -894.9008967090273 -21.95768
200.0 -894.901349069003 -21.953378

# pseudopotential: dojo04fr
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -857.7780253430149 -1857.169721
30.0 -881.1583208461914 -1294.795321
40.0 -890.3474024026635 -707.46551
50.0 -893.6620843285912 -295.555362
60.0 -894.630627732591 -99.491854
70.0 -894.8369138310927 -36.429761
80.0 -894.864877473848 -23.103223
90.0 -894.8669501428221 -21.626015
100.0 -894.8671560121692 -21.613495
150.0 -894.867700445519 -21.653884
200.0 -894.8681526983593 -21.649319

# pseudopotential: dojo05
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -857.8069256025435 -1857.667763
30.0 -881.1896638476587 -1295.252548
40.0 -890.3799116885586 -707.867554
50.0 -893.6950844481379 -295.904232
60.0 -894.6637839379532 -99.808633
70.0 -894.8701041506579 -36.736409
80.0 -894.8980730124094 -23.407268
90.0 -894.9001461983484 -21.930067
100.0 -894.9003521109321 -21.917528
150.0 -894.9008967090273 -21.95768
200.0 -894.901349069003 -21.953378

# pseudopotential: pd03
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -857.9394294272975 -1859.604475
30.0 -881.3719941309903 -1288.295701
40.0 -890.4963793710411 -697.921846
50.0 -893.7506099934392 -291.872886
60.0 -894.7101604925458 -99.735896
70.0 -894.9209295519968 -36.688075
80.0 -894.9502445927478 -22.994952
90.0 -894.9522855856861 -21.461916
100.0 -894.9524573054729 -21.468132
150.0 -894.9547790367418 -21.771024
200.0 -894.9553722633029 -21.739314

# pseudopotential: pd04
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -857.8069256017229 -1857.667763
30.0 -881.189663846645 -1295.252548
40.0 -890.3799116873873 -707.867554
50.0 -893.6950844469633 -295.904232
60.0 -894.6637839367773 -99.808633
70.0 -894.8701041495251 -36.736409
80.0 -894.8980730111864 -23.407268
90.0 -894.9001461971437 -21.930067
100.0 -894.9003521097544 -21.917528
150.0 -894.9008967078088 -21.95768
200.0 -894.9013490678008 -21.953378

# pseudopotential: pd04high
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -856.0475006066345 -1853.088328
30.0 -880.4044594826971 -1408.340579
40.0 -890.9231362201609 -859.964049
50.0 -895.265904002351 -415.527242
60.0 -896.7862043026634 -158.504023
70.0 -897.1900846017836 -54.959648
80.0 -897.2640152922313 -25.525865
90.0 -897.2721078800056 -20.360983
100.0 -897.2725618840609 -20.105699
150.0 -897.2737210635548 -20.180624
200.0 -897.274346258295 -20.172635

# pseudopotential: sg1510
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -817.811332495742 -2051.075448
30.0 -845.303039973345 -1619.024655
40.0 -857.4593200835405 -970.358519
50.0 -862.370171012208 -461.455452
60.0 -864.0781022509705 -172.982548
70.0 -864.5322456559735 -55.014835
80.0 -864.6148094043286 -21.065339
90.0 -864.6222034912921 -15.707704
100.0 -864.6229515195614 -16.06854
150.0 -864.6277190770838 -15.926693
200.0 -864.629913275135 -15.815438

# pseudopotential: sg1510fr
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -817.869388542339 -2043.964128
30.0 -845.3028859618493 -1615.701549
40.0 -857.4550776868967 -971.408105
50.0 -862.3854531949428 -464.088013
60.0 -864.1114550487725 -175.126588
70.0 -864.574759588918 -55.808411
80.0 -864.6603023534558 -21.072413
90.0 -864.668246752598 -15.40703
100.0 -864.6689765452243 -15.722177
150.0 -864.6737511533449 -15.591117
200.0 -864.6759809833976 -15.501859

# pseudopotential: sg1512
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -817.8030611596415 -2051.23004
30.0 -845.2965941154739 -1619.164755
40.0 -857.4538832013849 -970.460033
50.0 -862.3652403078252 -461.525543
60.0 -864.0734381343076 -173.029869
70.0 -864.5277151491314 -55.044846
80.0 -864.610336382036 -21.083754
90.0 -864.6177459702196 -15.719261
100.0 -864.6184899348874 -16.076427
150.0 -864.6232385251619 -15.94007
200.0 -864.6254626783467 -15.829441

