# pseudopotential: dojo03
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -4168.4705097923525 -26884.304866
30.0 -4604.26573821155 -20879.234014
40.0 -4794.288482894594 -9768.766669
50.0 -4850.523898321334 -2658.324171
60.0 -4860.468709938849 -338.05367
70.0 -4861.353560785224 11.010984
80.0 -4861.380676841248 30.534825
90.0 -4861.3808574306095 30.542184
100.0 -4861.380928931712 30.561083
150.0 -4861.381431440312 31.442098
200.0 -4861.381645521852 31.46408

# pseudopotential: dojo04
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -4168.663571301157 -26873.239529
30.0 -4604.073468678699 -20860.341082
40.0 -4794.017913972943 -9769.995018
50.0 -4850.251289643089 -2655.626204
60.0 -4860.174989581982 -336.3062
70.0 -4861.054416113904 11.409531
80.0 -4861.081196642154 30.638479
90.0 -4861.081445740296 30.650024
100.0 -4861.081538124784 30.831851
150.0 -4861.082057684205 30.586992
200.0 -4861.082275720631 31.434733

# pseudopotential: dojo04fr
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -4168.1236122562905 -26864.614372
30.0 -4603.3776304456505 -20852.107589
40.0 -4793.241406157295 -9765.248568
50.0 -4849.446341076419 -2653.904197
60.0 -4859.364062138748 -335.884764
70.0 -4860.242853437406 11.577697
80.0 -4860.269592628269 30.779443
90.0 -4860.269833016434 30.803266
100.0 -4860.269923499404 30.819178
150.0 -4860.27044213894 30.74669
200.0 -4860.270659926009 31.610713

# pseudopotential: dojo05
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -4168.663571301157 -26873.239529
30.0 -4604.073468678699 -20860.341082
40.0 -4794.017913972943 -9769.995018
50.0 -4850.251289643089 -2655.626204
60.0 -4860.174989581982 -336.3062
70.0 -4861.054416113904 11.409531
80.0 -4861.081196642154 30.638479
90.0 -4861.081445740296 30.650024
100.0 -4861.081538124784 30.831851
150.0 -4861.082057684205 30.586992
200.0 -4861.082275720631 31.434733

# pseudopotential: pd03
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -4168.470509797154 -26884.304866
30.0 -4604.265738214218 -20879.234014
40.0 -4794.288482894083 -9768.766669
50.0 -4850.523898318838 -2658.32417
60.0 -4860.468709935728 -338.05367
70.0 -4861.353560781981 11.010984
80.0 -4861.380676836534 30.534825
90.0 -4861.380857427353 30.542184
100.0 -4861.380928928467 30.561083
150.0 -4861.381431437063 31.442098
200.0 -4861.381645518607 31.46408

# pseudopotential: pd04d
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -4168.663571300452 -26873.239529
30.0 -4604.073468690087 -20860.341083
40.0 -4794.017913999356 -9769.99502
50.0 -4850.251289677537 -2655.626205
60.0 -4860.174989618385 -336.3062
70.0 -4861.054416150553 11.409531
80.0 -4861.081196678803 30.638479
90.0 -4861.081445776948 30.650024
100.0 -4861.081538161437 30.831851
150.0 -4861.082057720822 30.586992
200.0 -4861.082275757197 31.434732

# pseudopotential: pd04low
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -342.8762723884661 17.332456
30.0 -342.92568754383007 27.855787
40.0 -342.92635072703365 27.90368
50.0 -342.92699941175397 27.835363
60.0 -342.92732481091787 27.894788
70.0 -342.9276763194999 27.760068
80.0 -342.9285002889717 27.730563
90.0 -342.92874913883725 27.805065
100.0 -342.92883638562085 27.779047
150.0 -342.9292702149058 27.774506
200.0 -342.9293572299301 27.777627

# pseudopotential: pd04spd-high
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -12888.149245384539 -70472.630633
30.0 -14008.633879875071 -57070.912651
40.0 -14621.425672501013 -41461.751816
50.0 -14948.169410456216 -26617.263127
60.0 -15109.55256345657 -14953.546276
70.0 -15181.177372661827 -7131.112035
80.0 -15208.412991525107 -2710.538245
90.0 -15216.704264453003 -779.730229
100.0 -15218.650026511319 -141.005502
150.0 -15219.001828137787 31.486544
200.0 -15219.00394994522 31.576166

# pseudopotential: sg1510
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -3727.1993289392435 -13642.816319
30.0 -3846.699072731278 -1604.004513
40.0 -3852.423480827492 22.454824
50.0 -3852.437513058526 32.960974
60.0 -3852.4403401403197 32.622858
70.0 -3852.445532638794 31.908017
80.0 -3852.4460853043247 32.317925
90.0 -3852.446333752854 32.774673
100.0 -3852.4464487377745 32.351709
150.0 -3852.4465616063726 32.064226
200.0 -3852.446577558148 32.561994

# pseudopotential: sg1510fr
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -3734.553246177544 -13777.072058
30.0 -3853.386866968108 -1774.433637
40.0 -3859.0582484056863 -159.171577
50.0 -3859.0730186875094 -149.569073
60.0 -3859.075753954038 -149.681893
70.0 -3859.080908102037 -150.392053
80.0 -3859.081445645 -148.79218
90.0 -3859.0817132217085 -148.731727
100.0 -3859.0818383308915 -149.31942
150.0 -3859.0819418516726 -149.387057
200.0 -3859.081954940164 -149.987934

# pseudopotential: sg1512
# ecutwfc (Ry) | energy (Ry) | pressure (kbar) 
20.0 -3727.199327789819 -13642.81643
30.0 -3846.6990722988767 -1604.004527
40.0 -3852.423480388385 22.454754
50.0 -3852.4375126242135 32.960919
60.0 -3852.4403397102305 32.622941
70.0 -3852.4455322118197 31.908027
80.0 -3852.4460848760814 32.317403
90.0 -3852.4463333225635 32.774311
100.0 -3852.4464483023435 32.346611
150.0 -3852.4465611764167 32.064147
200.0 -3852.4465765098707 32.966301

